#group,false,false,false,true,true,true,true,false
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,double
#default,mean,,,,,,,
,result,table,_time,_start,_stop,_field,pairAddress,_value
,,138,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x13a3358ea47f2d35ee616e5ec7f9fddd76f9ea9f,13.074074074074074
,,139,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x13f7ce4bb46a56a178cd1fa4747ee4cec47a7055,12.947368421052632
,,140,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x142be9dc02aa2b5c7e2d5b5367f674df8d4cc47c,25.555555555555557
,,141,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x143879d3373a517ff8f1021ff5a3e3acc3cf1257,60.63157894736842
,,142,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x143acc52d37df3df2894909b85d7298479b51f06,21.694444444444443
,,143,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x1472f7cbb3b2962a8da16ed976b9d4c3c2c174ae,14.153846153846153
,,144,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x14a10509b598e4801daf94cdbcfdb8155abacb96,38.43478260869565
,,145,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x14d353e60a1eb07b130a52e5b37912a1f25bf2f9,7.6
,,146,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x14d9ebc471da4ab389991ab960c87e8555bc7b0f,17.214285714285715
,,147,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x15080c2f3ee276a076898198d2a2c146cba32b34,43.285714285714285
,,148,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x15163b4d7d81dc29dd2d4660c78d8799f282921e,16.22222222222222
,,149,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x15181c1a44c1199a5747dbb6e0e3e6cff10dbf3a,13.121212121212121
,,150,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x155c0492cf95d2f70878ddfdca08fb8edc8535cc,19.157894736842106
,,151,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x159539d52ef7cb597fd65f25809a7bed503a71e5,28.892857142857142
,,152,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x159c3ee11f365a7f43e546454c4d121323d6cedf,21
,,153,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x15a043a4437785e2587a6e15b25cd97601e94523,71.25
,,154,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x15b4cab2f60138b03c4cffe12909c271c0824871,13.071428571428571
,,155,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x15cc3ee2c5b48edfee4812e39dd5b5a44bfd6318,15.869565217391305
,,156,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x15ced4c3f3f22814a2e098afb27c0a5d6f07e0ae,25.61904761904762
,,157,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x15d846fe4e944e38e62cc1814d1570e97b92e8d8,51.08
,,158,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x15e6513d33ce42995b2d8d4e44fee44cdb562ace,17.515151515151516
,,159,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x15eded6b6557df60cfa46882e7a878d8349c79ea,29.6
,,160,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x15f01a8ce95b28f566543cb968d9655a6e5b53eb,19.07
,,161,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x160b4763a2defc872b01533fa85625614a823793,114
,,162,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x1610412667efa9e4e32e4f76819bb023de7f964b,32.12280701754386
,,163,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x16118e7b92c68be9cab1e28a1dc5faace3ddb636,34.99
,,164,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x16283600da91d228d8adc93a5140ef48bdc8f1e1,35.55555555555556
,,165,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x1629cbd1cde89b7dcf7b9ed92025645c530c3f3f,8.60377358490566
,,166,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x16346e900f1201b1659dbd4930c7d64b7053735b,16.583333333333332
,,167,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x164841a7f198bb93e45f34b7c24ccae871a9dbfe,17.446428571428573
,,168,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x166b54f677dd59b511b30d2b5d78851155ab671e,17.80327868852459
,,169,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x16721099361d030e36f77cb042461a3d4fcdf0e7,19.11111111111111
,,170,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x16774dbf0ed3e7cf46a8e4fe0f4229bfb11bd3f0,36.5
,,171,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x16a095812993287052f5884bc5e98b40fb4fd4df,5.63265306122449
,,172,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x16ac64ddfacca437be7fe0da0c45bcd97227588a,61.78
,,173,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x16b10b482ebdf1291c2e57f86b4ff892cdcd8184,3.51
,,174,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x16bfd24976ab1b2b8145eb6f5c54fd9ed093ff30,79.2
,,175,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x16cce6872dd7e8584138819ee8388776d8915fee,24.08108108108108
,,176,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x1713485b15fa6519c3984e839e6d1a9ee8855373,21.09
,,177,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x1737011323ad312605cb0c0ff1a003a3e16b9c8d,146
,,178,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x175444960c826ef97157bfb0d8d125ede59b88cf,15.85
,,179,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x176dfea3e31b5776c9176a08910866395c0eb6b3,18.136363636363637
,,180,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x17c8645ee62eec41e858f533d831c1d6fd231ff2,31.11764705882353
,,181,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x17d491ae33dc84a74af5b086d74c42ac10275d34,9.048780487804878
,,182,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x17dbc1fc9705192b9954e0997186732ee0b9a566,6.87
,,183,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x17fb1e967124e6a964c4a545da5ef6a82ef741bf,11.74074074074074
,,184,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x18015ba7eaf23cd5ec0520db77f15c73bd461c70,29.6
,,185,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x1837240d996a7883d2e2d7c794180288fdd71441,47.55555555555556
,,186,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x18452bf871383ee7b49f260e42110709ca6478be,18.11
,,187,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x18491270e5c8070598e2ee2458abcefc95881e06,32.9
,,188,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x185662bc064ecaac7875e8d93d053f5445a15d28,4.25
,,189,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x187ad228d4f2c8e0c307394365e7fb008b7efc09,16.5
,,190,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x18aed864dfb4eefd22e837d9c404636a417a15af,65.14285714285714
,,191,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x18bd7084fe71428ca7cd158f42400152aa1778ad,28.79
,,192,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x1914402fbe92c57ba27b17b211bd8e86a1ac5b48,45.08163265306123
,,193,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x191b4f926f8ede070c3eda14645c2add17ba9783,46.11538461538461
,,194,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x194cd0b959fb7809fdce70478253d0ec1ac77eef,50.625
,,195,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x1956c4c9107f24e921e35b0de0fb2a194de9c02d,28.3125
,,196,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x196518f25c445b9da6f943a69148e93fa3f2bf29,61.86
,,197,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x196d9eece31f805a6a694acb7e901d3d53927f8b,8.615384615384615
,,198,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x1977a26ff97de3fd0e039a8b6df87d3c4d9e39ec,19.40909090909091
,,199,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x19ea20740d974a1233575ddfae332edfe79564b7,15.83
,,200,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x19f96bdc38c929b53b7ba5331a9399da04a5f32f,190.05
,,201,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x1a50157b26cee28ee436a1bf94b3c5719ef26596,65.28
,,202,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x1aac7799ccc0844b346d711ce68eb6fde2dd03fa,36.51
,,203,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x1ab5660d2b512c82c574b5123c627f8ff592b707,25.285714285714285
,,204,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x1af570cc3a374a8b14334cd4b9718e50493b9046,46.38
,,205,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x1afdef0ee8f25968a7e2be5765836bb89ef441bf,38.13333333333333
,,206,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x1b0c20967efc51456d2b94ca4f82fe7b11c9f511,44.66
,,207,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x1b176737ef6255332f8739b1fbd71132a10c2b27,21.7
,,208,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x1b437276a3c6de53c4ae0c0df53e409c79cae864,18.53
,,209,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x1b5882b2b8ca1001d244272b4f074f25a876d81a,22.84
,,210,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x1b5e3cae6d89db9032db9be2feeeb3684335ec0d,32.12643678160919
,,211,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x1b66beec10a94a83b423064878e269e0894777a5,27.441860465116278
,,212,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x1b8aa0d4171528da5053477a0fb553287e5a0d28,139.24
,,213,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x1beae9d993eadbb8027ac924121d16a691cf5fe8,23
,,214,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x1c0238f62542c0ca5128beb66698bbde2beb2b93,22.071428571428573
,,215,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x1c0adb0d7901fbe015a758dc4c48dd585696d9bf,14.39
,,216,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x1c39f8ad327e33dc65384007f14ddcc6d15a7657,22.962962962962962
,,217,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x1c9438df8c2a952f7fa6bcb0929d4c8a28e2369d,25
,,218,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x1c9e86f9168961dd451ef02df7074ed0d1ee1424,7.16
,,219,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x1ca318818c7d65fd01606d9b2771b9ab8f87f460,11.553191489361701
,,220,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x1cb06b32932e2f9a67b569f7e52da9a9072ea223,21.88
,,221,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x1cb144912cffba76255c955440da47d6cdc414eb,18.26
,,222,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x1cf4b25ea65cec291fd17aa3769867c32de0fff3,142.84
,,223,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x1d34da32ee78688ec548852654f5b89ed6b3d6fa,40.92857142857143
,,224,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x1d6bc0bacb5b51bfbebaf2c76e881a46d23dc1cf,24.666666666666668
,,225,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x1d7dac6e2a1cc68fd753b491769924666a26cdc2,66.54545454545455
,,226,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x1d83435f1ddbb1afa4ebea9672e1d4dff69cf8b1,72.125
,,227,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x1d954e2868004f48cddf2bc15a40abb4c143ff5b,13.147540983606557
,,228,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x1db03f061c95df2206624c318dd616749d08b6c8,57.233333333333334
,,229,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x1dbe5ac06999f50534736af50144469f0382be3e,13.470588235294118
,,230,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x1dcd6c78665e9c869d846b9743bae909821d9952,13.727272727272727
,,231,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x1ddddf73d664d08e697f231f99db506d0eaebc01,18.333333333333332
,,232,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x1dfc0292fd3d17ea5a6037f7c7fd6d9c1eca7e6c,17.95744680851064
,,233,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x1e1015bba97636e89bd406869115361a004e68fb,22.83
,,234,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x1e28d7695f6f82dc4751b4add4c7e4b87cd18f22,32.76923076923077
,,235,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x1e326499edc2d330edfa49de7d6ca3f80eda1b09,21.308823529411764
,,236,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x1e38fcef950fd1416034d76e707b043344a9c8f8,17.52173913043478
,,237,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x1e5219373753dc6bf20002f1f346343ad726ef4e,17.253968253968253
,,238,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x1e5d1a968681492dfd736c9d0227c60d1cc918f7,13.84
,,239,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x1e66f9880ef1a40b0abd9670e474004a819cfa4d,48.53225806451613
,,240,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x1e9277fa8b826c9bb6749b92394b50dfdc83ea3b,59.392857142857146
,,241,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x1ea2811078dabd4d27f01bcd30b39c3d6f119ecc,34.03
,,242,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x1ee9fba5cf0015f443d88a6a522168d6a170ea70,19.066666666666666
,,243,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x1eef2e04db9d39814c4255db6e5c8fbd7421a703,15.954545454545455
,,244,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x1f1bfb82b00b1dcb08e37982f3341773aad0740e,26.08
,,245,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x1f6c2f4b99ea69b5e0ebd8505d7bbde93636f813,47.516129032258064
,,246,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x1f845fa79a2436bd644aa08c064806c47ed0308b,56.81818181818182
,,247,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x1fa02a1b0298124f2a16c74065d310dd11fb21b2,59.5
,,248,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x1fea2aaf556dea768f2d0045a7da3e506a9dcd6f,14.6
,,249,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x1feccba505263b4a735cf13d7cd1bbda17050016,18.708333333333332
,,250,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x1ffcbf4081b39ce08504b6a638e5496eca6039b1,37.4
,,251,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x200008b2a300dee5bb572df522bd9866ae74c6b1,31.939393939393938
,,252,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x2014b41d9adbc58245a9c008693512d6088f9cc9,11.692307692307692
,,253,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x20373e1f8837921c3b044c94878bd919cc53485c,6.24
,,254,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x204c9857dd5197c2f8747ca1fecf0dfb07bcf01f,46.47222222222222
,,255,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x2066394c29da3b0893154e0d00f8441ccdcad35f,16.482758620689655
,,256,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x2075b0af8f07d1f9a26be3af6d4e2d071a07e5b1,34.875
,,257,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x208eb843eaf6acb64aefcaa9a09517ff0206ea79,98.11111111111111
,,258,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x20ae61512233582ca18a57fb2251013dce22a1cc,12.76388888888889
,,259,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x20c4c7f9de741f0a96202f59e1055d95e0ef580a,31.68888888888889
,,260,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x20d487736bd4b839675bb4c96059f60069b89b01,22.5
,,261,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x20e3206a18b622ffe97a3a7c4205e346e27d8a31,66.57894736842105
,,262,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x20eb4994bfa7a27561ee73ae376bcdcf835b4997,8.23943661971831
,,263,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x20f676538588f8820c3bb763deec21b06ec04360,23.785714285714285
,,264,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x213df904bd6c618a2400340576abe5ba4edefad8,20.085106382978722
,,265,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x21906cd95640d458e914f3c2a1b8e0315abbaab8,38.604651162790695
,,266,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x21a4996db15eaacc1ed89741fc963c5d66d1d232,27.166666666666668
,,267,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x21c949e358d8afc284cb84bb1f306c9b099de51c,38.170731707317074
,,268,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x21d048e9cc7c276c80dcc30c823bee19d4f6a95d,42.34615384615385
,,269,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x22341df54eca251b2c92ed269e8130e8e86e015e,7.91
,,270,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x226a504ebe70b6ff29405b11c511d0bd5eb27292,50.09375
,,271,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x229cff74b84e12521c3370420b7c3670be04d5da,155.07407407407408
,,272,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x22a295299b1ca625500ea9181f66eaf96959c9e9,9.464285714285714
,,273,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x22c733bf96c965fad9768ef84db710c195ed92fa,19.875
,,274,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x22c9745642027fae5542d1040a6420587510eff1,22.727272727272727
,,275,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x232661c1f3f3e41da2b0e37161e739598a39ad34,41.92857142857143
,,276,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x23610e42ac8bc888cb1bc9c614a7a79039578a86,103.81
,,277,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyTxns,0x238695ccf10cc92907aef7993084c05653920117,14.515151515151516
